0,13,"1 + 39*q + 808*q^2 + 11780*q^3 + 135296*q^4 + 1300656*q^5 + 8192*q^(11/2) + 10867038*q^6 + 229376*q^(13/2) + 80945010*q^7 + 3645440*q^(15/2) + 547451194*q^8"
0,14,"1 + 42*q + 933*q^2 + 14534*q^3 + 177840*q^4 + 1816884*q^5 + 16113527*q^6 + 127391322*q^7 + 915076449*q^8"
0,15,"1 + 45*q + 1067*q^2 + 17687*q^3 + 229700*q^4 + 2485140*q^5 + 23270828*q^6 + 32768*q^(13/2) + 193554844*q^7 + 1048576*q^(15/2) + 1456924238*q^8"
0,16,"1 + 48*q + 1210*q^2 + 21266*q^3 + 292145*q^4 + 3336726*q^5 + 32926229*q^6 + 288206152*q^7 + 2280913528*q^8"
0,17,"1 + 51*q + 1362*q^2 + 25298*q^3 + 366525*q^4 + 4406967*q^5 + 45706026*q^6 + 419776290*q^7 + 131072*q^(15/2) + 3479433822*q^8"
0,18,"1 + 54*q + 1523*q^2 + 29810*q^3 + 454271*q^4 + 5735454*q^5 + 62370160*q^6 + 599817004*q^7 + 5200000903*q^8"
0,19,"1 + 57*q + 1693*q^2 + 34829*q^3 + 556895*q^4 + 7366287*q^5 + 83809279*q^6 + 842241231*q^7 + 7621083038*q^8"
0,20,"1 + 60*q + 1872*q^2 + 40382*q^3 + 675990*q^4 + 9348318*q^5 + 111058913*q^6 + 1164080430*q^7 + 10974863439*q^8"
0,21,"1 + 63*q + 2060*q^2 + 46496*q^3 + 813230*q^4 + 11735394*q^5 + 145314378*q^6 + 1585893166*q^7 + 15552797227*q^8"
0,22,"1 + 66*q + 2257*q^2 + 53198*q^3 + 970370*q^4 + 14586600*q^5 + 187946409*q^6 + 2132285886*q^7 + 21718874746*q^8"
0,23,"1 + 69*q + 2463*q^2 + 60515*q^3 + 1149246*q^4 + 17966502*q^5 + 240517522*q^6 + 2832482538*q^7 + 29923003779*q^8"
0,24,"1 + 72*q + 2678*q^2 + 68474*q^3 + 1351775*q^4 + 21945390*q^5 + 304799105*q^6 + 3720945220*q^7 + 40716498035*q^8"
0,25,"1 + 75*q + 2902*q^2 + 77102*q^3 + 1579955*q^4 + 26599521*q^5 + 382789238*q^6 + 4838048046*q^7 + 54769568685*q^8"
0,26,"1 + 78*q + 3135*q^2 + 86426*q^3 + 1835865*q^4 + 32011362*q^5 + 476731242*q^6 + 6230806416*q^7 + 72890984430*q^8"
0,27,"1 + 81*q + 3377*q^2 + 96473*q^3 + 2121665*q^4 + 38269833*q^5 + 589132957*q^6 + 7953663877*q^7 + 96050072145*q^8"
0,28,"1 + 84*q + 3628*q^2 + 107270*q^3 + 2439596*q^4 + 45470550*q^5 + 722786749*q^6 + 10069338762*q^7 + 125401236704*q^8"
0,29,"1 + 87*q + 3888*q^2 + 118844*q^3 + 2791980*q^4 + 53716068*q^5 + 880790246*q^6 + 12649732794*q^7 + 162311185152*q^8"
0,30,"1 + 90*q + 4157*q^2 + 131222*q^3 + 3181220*q^4 + 63116124*q^5 + 1066567803*q^6 + 15776903842*q^7 + 208389046951*q^8"
0,31,"1 + 93*q + 4435*q^2 + 144431*q^3 + 3609800*q^4 + 73787880*q^5 + 1283892696*q^6 + 19544105016*q^7 + 265519588588*q^8"
0,32,"1 + 96*q + 4722*q^2 + 158498*q^3 + 4080285*q^4 + 85856166*q^5 + 1536910045*q^6 + 24056892288*q^7 + 335899727394*q^8"
0,33,"1 + 99*q + 5018*q^2 + 173450*q^3 + 4595321*q^4 + 99453723*q^5 + 1830160466*q^6 + 29434302826*q^7 + 422078555984*q^8"
0,34,"1 + 102*q + 5323*q^2 + 189314*q^3 + 5157635*q^4 + 114721446*q^5 + 2168604452*q^6 + 35810106228*q^7 + 527001095289*q^8"
0,35,"1 + 105*q + 5637*q^2 + 206117*q^3 + 5770035*q^4 + 131808627*q^5 + 2557647483*q^6 + 43334130843*q^7 + 654056000712*q^8"
0,36,"1 + 108*q + 5960*q^2 + 223886*q^3 + 6435410*q^4 + 150873198*q^5 + 3003165865*q^6 + 52173667366*q^7 + 807127452501*q^8"
0,37,"1 + 111*q + 6292*q^2 + 242648*q^3 + 7156730*q^4 + 172081974*q^5 + 3511533298*q^6 + 62514951894*q^7 + 990651467993*q^8"
0,38,"1 + 114*q + 6633*q^2 + 262430*q^3 + 7937046*q^4 + 195610896*q^5 + 4089648173*q^6 + 74564730630*q^7 + 1209676879944*q^8"
0,39,"1 + 117*q + 6983*q^2 + 283259*q^3 + 8779490*q^4 + 221645274*q^5 + 4744961598*q^6 + 88551908422*q^7 + 1469931231721*q^8"
0,40,"1 + 120*q + 7342*q^2 + 305162*q^3 + 9687275*q^4 + 250380030*q^5 + 5485506153*q^6 + 104729283324*q^7 + 1777891846693*q^8"
0,41,"1 + 123*q + 7710*q^2 + 328166*q^3 + 10663695*q^4 + 282019941*q^5 + 6319925374*q^6 + 123375369366*q^7 + 2140862335719*q^8"
0,42,"1 + 126*q + 8087*q^2 + 352298*q^3 + 11712125*q^4 + 316779882*q^5 + 7257503966*q^6 + 144796309720*q^7 + 2567054813192*q^8"
0,43,"1 + 129*q + 8473*q^2 + 377585*q^3 + 12836021*q^4 + 354885069*q^5 + 8308198745*q^6 + 169327882449*q^7 + 3065678098659*q^8"
0,44,"1 + 132*q + 8868*q^2 + 404054*q^3 + 14038920*q^4 + 396571302*q^5 + 9482670309*q^6 + 197337601026*q^7 + 3647032187598*q^8"
0,45,"1 + 135*q + 9272*q^2 + 431732*q^3 + 15324440*q^4 + 442085208*q^5 + 10792315438*q^6 + 229226911810*q^7 + 4322609281494*q^8"
0,46,"1 + 138*q + 9685*q^2 + 460646*q^3 + 16696280*q^4 + 491684484*q^5 + 12249300223*q^6 + 265433490666*q^7 + 5105201673917*q^8"
0,47,"1 + 141*q + 10107*q^2 + 490823*q^3 + 18158220*q^4 + 545638140*q^5 + 13866593924*q^6 + 306433640916*q^7 + 6009016795866*q^8"
0,48,"1 + 144*q + 10538*q^2 + 522290*q^3 + 19714121*q^4 + 604226742*q^5 + 15658003557*q^6 + 352744794808*q^7 + 7049799730204*q^8"
0,49,"1 + 147*q + 10978*q^2 + 555074*q^3 + 21367925*q^4 + 667742655*q^5 + 17638209210*q^6 + 404928120690*q^7 + 8244963511570*q^8"
0,50,"1 + 150*q + 11427*q^2 + 589202*q^3 + 23123655*q^4 + 736490286*q^5 + 19822800088*q^6 + 463591238076*q^7 + 9613727534715*q^8"
0,51,"1 + 153*q + 11885*q^2 + 624701*q^3 + 24985415*q^4 + 810786327*q^5 + 22228311287*q^6 + 529391042791*q^7 + 11177264400770*q^8"
0,52,"1 + 156*q + 12352*q^2 + 661598*q^3 + 26957390*q^4 + 890959998*q^5 + 24872261297*q^6 + 603036644382*q^7 + 12958855537515*q^8"
0,53,"1 + 159*q + 12828*q^2 + 699920*q^3 + 29043846*q^4 + 977353290*q^5 + 27773190234*q^6 + 685292417982*q^7 + 14984055936279*q^8"
0,54,"1 + 162*q + 13313*q^2 + 739694*q^3 + 31249130*q^4 + 1070321208*q^5 + 30950698801*q^6 + 776981172814*q^7 + 17280868354662*q^8"
0,55,"1 + 165*q + 13807*q^2 + 780947*q^3 + 33577670*q^4 + 1170232014*q^5 + 34425487978*q^6 + 878987439522*q^7 + 19879927340831*q^8"
0,56,"1 + 168*q + 14310*q^2 + 823706*q^3 + 36033975*q^4 + 1277467470*q^5 + 38219399441*q^6 + 992260878516*q^7 + 22814693441703*q^8"
0,57,"1 + 171*q + 14822*q^2 + 867998*q^3 + 38622635*q^4 + 1392423081*q^5 + 42355456710*q^6 + 1117819811518*q^7 + 26121657963889*q^8"
0,58,"1 + 174*q + 15343*q^2 + 913850*q^3 + 41348321*q^4 + 1515508338*q^5 + 46857907026*q^6 + 1256754878496*q^7 + 29840558662834*q^8"
0,59,"1 + 177*q + 15873*q^2 + 961289*q^3 + 44215785*q^4 + 1647146961*q^5 + 51752263957*q^6 + 1410232822173*q^7 + 34014606742149*q^8"
0,60,"1 + 180*q + 16412*q^2 + 1010342*q^3 + 47229860*q^4 + 1787777142*q^5 + 57065350733*q^6 + 1579500402298*q^7 + 38690725551692*q^8"
0,61,"1 + 183*q + 16960*q^2 + 1061036*q^3 + 50395460*q^4 + 1937851788*q^5 + 62825344310*q^6 + 1765888441866*q^7 + 43919801379516*q^8"
0,62,"1 + 186*q + 17517*q^2 + 1113398*q^3 + 53717580*q^4 + 2097838764*q^5 + 69061820163*q^6 + 1970816007474*q^7 + 49756946739363*q^8"
0,63,"1 + 189*q + 18083*q^2 + 1167455*q^3 + 57201296*q^4 + 2268221136*q^5 + 75805797808*q^6 + 2195794726000*q^7 + 56261776561944*q^8"
0,64,"1 + 192*q + 18658*q^2 + 1223234*q^3 + 60851765*q^4 + 2449497414*q^5 + 83089787053*q^6 + 2442433239792*q^7 + 63498697704806*q^8"
0,65,"1 + 195*q + 19242*q^2 + 1280762*q^3 + 64674225*q^4 + 2642181795*q^5 + 90947834978*q^6 + 2712441802554*q^7 + 71537212202148*q^8"
0,66,"1 + 198*q + 19835*q^2 + 1340066*q^3 + 68673995*q^4 + 2846804406*q^5 + 99415573644*q^6 + 3007637018116*q^7 + 80452234682509*q^8"
0,67,"1 + 201*q + 20437*q^2 + 1401173*q^3 + 72856475*q^4 + 3063911547*q^5 + 108530268531*q^6 + 3329946724275*q^7 + 90324424388812*q^8"
0,68,"1 + 204*q + 21048*q^2 + 1464110*q^3 + 77227146*q^4 + 3294065934*q^5 + 118330867705*q^6 + 3681415023894*q^7 + 101240532241809*q^8"
0,69,"1 + 207*q + 21668*q^2 + 1528904*q^3 + 81791570*q^4 + 3537846942*q^5 + 128858051714*q^6 + 4064207465446*q^7 + 113293763394533*q^8"
0,70,"1 + 210*q + 22297*q^2 + 1595582*q^3 + 86555390*q^4 + 3795850848*q^5 + 140154284213*q^6 + 4480616375190*q^7 + 126584155731924*q^8"
0,71,"1 + 213*q + 22935*q^2 + 1664171*q^3 + 91524330*q^4 + 4068691074*q^5 + 152263863318*q^6 + 4933066343166*q^7 + 141218974776357*q^8"
0,72,"1 + 216*q + 23582*q^2 + 1734698*q^3 + 96704195*q^4 + 4356998430*q^5 + 165232973689*q^6 + 5424119865196*q^7 + 157313125466361*q^8"
0,73,"1 + 219*q + 24238*q^2 + 1807190*q^3 + 102100871*q^4 + 4661421357*q^5 + 179109739342*q^6 + 5956483143078*q^7 + 174989581282379*q^8"
0,74,"1 + 222*q + 24903*q^2 + 1881674*q^3 + 107720325*q^4 + 4982626170*q^5 + 193944277190*q^6 + 6533012045160*q^7 + 194379831199980*q^8"
0,75,"1 + 225*q + 25577*q^2 + 1958177*q^3 + 113568605*q^4 + 5321297301*q^5 + 209788751313*q^6 + 7156718229481*q^7 + 215624344957495*q^8"
0,76,"1 + 228*q + 26260*q^2 + 2036726*q^3 + 119651840*q^4 + 5678137542*q^5 + 226697427957*q^6 + 7830775431666*q^7 + 238873057131610*q^8"
0,77,"1 + 231*q + 26952*q^2 + 2117348*q^3 + 125976240*q^4 + 6053868288*q^5 + 244726731262*q^6 + 8558525919762*q^7 + 264285870521010*q^8"
0,78,"1 + 234*q + 27653*q^2 + 2200070*q^3 + 132548096*q^4 + 6449229780*q^5 + 263935299719*q^6 + 9343487118202*q^7 + 292033179344729*q^8"
0,79,"1 + 237*q + 28363*q^2 + 2284919*q^3 + 139373780*q^4 + 6864981348*q^5 + 284384043356*q^6 + 10189358403084*q^7 + 322296412768422*q^8"
0,80,"1 + 240*q + 29082*q^2 + 2371922*q^3 + 146459745*q^4 + 7301901654*q^5 + 306136201653*q^6 + 11100028070952*q^7 + 355268599278336*q^8"
0,81,"1 + 243*q + 29810*q^2 + 2461106*q^3 + 153812525*q^4 + 7760788935*q^5 + 329257402186*q^6 + 12079580483266*q^7 + 391154952429318*q^8"
0,82,"1 + 246*q + 30547*q^2 + 2552498*q^3 + 161438735*q^4 + 8242461246*q^5 + 353815720000*q^6 + 13132303388748*q^7 + 430173478499759*q^8"
0,83,"1 + 249*q + 31293*q^2 + 2646125*q^3 + 169345071*q^4 + 8747756703*q^5 + 379881737711*q^6 + 14262695425791*q^7 + 472555606592934*q^8"
0,84,"1 + 252*q + 32048*q^2 + 2742014*q^3 + 177538310*q^4 + 9277533726*q^5 + 407528606337*q^6 + 15475473807118*q^7 + 518546841730759*q^8"
0,85,"1 + 255*q + 32812*q^2 + 2840192*q^3 + 186025310*q^4 + 9832671282*q^5 + 436832106858*q^6 + 16775582188878*q^7 + 568407441492547*q^8"
0,86,"1 + 258*q + 33585*q^2 + 2940686*q^3 + 194813010*q^4 + 10414069128*q^5 + 467870712505*q^6 + 18168198726366*q^7 + 622413116757906*q^8"
0,87,"1 + 261*q + 34367*q^2 + 3043523*q^3 + 203908430*q^4 + 11022648054*q^5 + 500725651778*q^6 + 19658744318554*q^7 + 680855757119483*q^8"
0,88,"1 + 264*q + 35158*q^2 + 3148730*q^3 + 213318671*q^4 + 11659350126*q^5 + 535480972193*q^6 + 21252891043620*q^7 + 744044181537819*q^8"
0,89,"1 + 267*q + 35958*q^2 + 3256334*q^3 + 223050915*q^4 + 12325138929*q^5 + 572223604758*q^6 + 22956570787662*q^7 + 812304914817141*q^8"
0,90,"1 + 270*q + 36767*q^2 + 3366362*q^3 + 233112425*q^4 + 13020999810*q^5 + 611043429178*q^6 + 24775984068784*q^7 + 885982990487478*q^8"
0,91,"1 + 273*q + 37585*q^2 + 3478841*q^3 + 243510545*q^4 + 13747940121*q^5 + 652033339789*q^6 + 26717609058741*q^7 + 965442780685049*q^8"
0,92,"1 + 276*q + 38412*q^2 + 3593798*q^3 + 254252700*q^4 + 14506989462*q^5 + 695289312221*q^6 + 28788210804330*q^7 + 1051068853629432*q^8"
0,93,"1 + 279*q + 39248*q^2 + 3711260*q^3 + 265346396*q^4 + 15299199924*q^5 + 740910470790*q^6 + 30994850650714*q^7 + 1143266859302584*q^8"
0,94,"1 + 282*q + 40093*q^2 + 3831254*q^3 + 276799220*q^4 + 16125646332*q^5 + 788999156619*q^6 + 33344895868866*q^7 + 1242464443941343*q^8"
0,95,"1 + 285*q + 40947*q^2 + 3953807*q^3 + 288618840*q^4 + 16987426488*q^5 + 839660996488*q^6 + 35846029489320*q^7 + 1349112193961604*q^8"
0,96,"1 + 288*q + 41810*q^2 + 4078946*q^3 + 300813005*q^4 + 17885661414*q^5 + 893004972413*q^6 + 38506260344416*q^7 + 1463684609938922*q^8"
0,97,"1 + 291*q + 42682*q^2 + 4206698*q^3 + 313389545*q^4 + 18821495595*q^5 + 949143491954*q^6 + 41333933321226*q^7 + 1586681111276856*q^8"
0,98,"1 + 294*q + 43563*q^2 + 4337090*q^3 + 326356371*q^4 + 19796097222*q^5 + 1008192459252*q^6 + 44337739827348*q^7 + 1718627072200929*q^8"
0,99,"1 + 297*q + 44453*q^2 + 4470149*q^3 + 339721475*q^4 + 20810658435*q^5 + 1070271346795*q^6 + 47526728471755*q^7 + 1860074889722640*q^8"
0,100,"1 + 300*q + 45352*q^2 + 4605902*q^3 + 353492930*q^4 + 21866395566*q^5 + 1135503267913*q^6 + 50910315962886*q^7 + 2011605084224525*q^8"
1,1,"1 + 2*Sqrt[q] + 6*q + 8*q^(3/2) + 19*q^2 + 26*q^(5/2) + 50*q^3 + 64*q^(7/2) + 119*q^4 + 148*q^(9/2) + 254*q^5 + 312*q^(11/2) + 512*q^6 + 622*q^(13/2) + 988*q^7 + 1176*q^(15/2) + 1819*q^8"
1,2,"1 + 10*q + 50*q^2 + 200*q^3 + 655*q^4 + 1946*q^5 + 5230*q^6 + 13200*q^7 + 31375*q^8"
1,3,"1 + 9*q + 8*q^(3/2) + 51*q^2 + 48*q^(5/2) + 252*q^3 + 240*q^(7/2) + 1008*q^4 + 992*q^(9/2) + 3561*q^5 + 3600*q^(11/2) + 11527*q^6 + 11712*q^(13/2) + 34488*q^7 + 35360*q^(15/2) + 96921*q^8"
1,4,"1 + 12*q + 102*q^2 + 596*q^3 + 2978*q^4 + 12736*q^5 + 49144*q^6 + 173396*q^7 + 570127*q^8"
1,5,"1 + 15*q + 130*q^2 + 32*q^(5/2) + 840*q^3 + 320*q^(7/2) + 4475*q^4 + 2240*q^(9/2) + 20956*q^5 + 12160*q^(11/2) + 88425*q^6 + 56640*q^(13/2) + 342890*q^7 + 235008*q^(15/2) + 1238435*q^8"
1,6,"1 + 18*q + 183*q^2 + 1432*q^3 + 9111*q^4 + 49986*q^5 + 243860*q^6 + 1082100*q^7 + 4433088*q^8"
1,7,"1 + 21*q + 245*q^2 + 2079*q^3 + 128*q^(7/2) + 14273*q^4 + 1792*q^(9/2) + 83867*q^5 + 16128*q^(11/2) + 436562*q^6 + 111104*q^(13/2) + 2062311*q^7 + 643328*q^(15/2) + 8989519*q^8"
1,8,"1 + 24*q + 316*q^2 + 3000*q^3 + 23142*q^4 + 152696*q^5 + 891732*q^6 + 4709256*q^7 + 22858146*q^8"
1,9,"1 + 27*q + 396*q^2 + 4158*q^3 + 34884*q^4 + 512*q^(9/2) + 247932*q^5 + 9216*q^(11/2) + 1547583*q^6 + 101376*q^(13/2) + 8691993*q^7 + 841728*q^(15/2) + 44694171*q^8"
1,10,"1 + 30*q + 485*q^2 + 5580*q^3 + 51050*q^4 + 395100*q^5 + 2682960*q^6 + 16383180*q^7 + 91520915*q^8"
1,11,"1 + 33*q + 583*q^2 + 7293*q^3 + 72248*q^4 + 601810*q^5 + 2048*q^(11/2) + 4374337*q^6 + 45056*q^(13/2) + 28448717*q^7 + 585728*q^(15/2) + 168542682*q^8"
1,12,"1 + 36*q + 690*q^2 + 9324*q^3 + 99423*q^4 + 888720*q^5 + 6917856*q^6 + 48110088*q^7 + 304467159*q^8"
1,13,"1 + 39*q + 806*q^2 + 11700*q^3 + 133601*q^4 + 1275443*q^5 + 10572159*q^6 + 8192*q^(13/2) + 78063063*q^7 + 212992*q^(15/2) + 523006653*q^8"
1,14,"1 + 42*q + 931*q^2 + 14448*q^3 + 175889*q^4 + 1785910*q^5 + 15711549*q^6 + 122914200*q^7 + 871254657*q^8"
1,15,"1 + 45*q + 1065*q^2 + 17595*q^3 + 227475*q^4 + 2447589*q^5 + 22775080*q^6 + 188109750*q^7 + 32768*q^(15/2) + 1405221360*q^8"
1,16,"1 + 48*q + 1208*q^2 + 21168*q^3 + 289628*q^4 + 3291728*q^5 + 32298296*q^6 + 280864176*q^7 + 2205979142*q^8"
1,17,"1 + 51*q + 1360*q^2 + 25194*q^3 + 363698*q^4 + 4353598*q^5 + 44921123*q^6 + 410206889*q^7 + 3378896200*q^8"
1,18,"1 + 54*q + 1521*q^2 + 29700*q^3 + 451116*q^4 + 5672736*q^5 + 61400586*q^6 + 587410956*q^7 + 5063137668*q^8"
1,19,"1 + 57*q + 1691*q^2 + 34713*q^3 + 553394*q^4 + 7293188*q^5 + 82624255*q^6 + 826363599*q^7 + 7438249979*q^8"
1,20,"1 + 60*q + 1870*q^2 + 40260*q^3 + 672125*q^4 + 9263752*q^5 + 109624420*q^6 + 1143995360*q^7 + 10733459610*q^8"
1,21,"1 + 63*q + 2058*q^2 + 46368*q^3 + 808983*q^4 + 11638221*q^5 + 143592995*q^6 + 1560753735*q^7 + 15237983880*q^8"
1,22,"1 + 66*q + 2255*q^2 + 53064*q^3 + 965723*q^4 + 14475626*q^5 + 185897151*q^6 + 2101123464*q^7 + 21312951792*q^8"
1,23,"1 + 69*q + 2461*q^2 + 60375*q^3 + 1144181*q^4 + 17840479*q^5 + 238095678*q^6 + 2794195664*q^7 + 29405015183*q^8"
1,24,"1 + 72*q + 2676*q^2 + 68328*q^3 + 1346274*q^4 + 21803016*q^5 + 301956076*q^6 + 3674287992*q^7 + 40061802543*q^8"
1,25,"1 + 75*q + 2900*q^2 + 76950*q^3 + 1574000*q^4 + 26439440*q^5 + 379472375*q^6 + 4781618025*q^7 + 53949374425*q^8"
1,26,"1 + 78*q + 3133*q^2 + 86268*q^3 + 1829438*q^4 + 31832164*q^5 + 472883684*q^6 + 6163032044*q^7 + 71871845929*q^8"
1,27,"1 + 81*q + 3375*q^2 + 96309*q^3 + 2114748*q^4 + 38070054*q^5 + 584693469*q^6 + 7872791409*q^7 + 94793348304*q^8"
1,28,"1 + 84*q + 3626*q^2 + 107100*q^3 + 2432171*q^4 + 45248672*q^5 + 717689560*q^6 + 9973418712*q^7 + 123862508273*q^8"
1,29,"1 + 87*q + 3886*q^2 + 118668*q^3 + 2784029*q^4 + 53470519*q^5 + 874964887*q^6 + 12536605895*q^7 + 160439630247*q^8"
1,30,"1 + 90*q + 4155*q^2 + 131040*q^3 + 3172725*q^4 + 62845278*q^5 + 1059938945*q^6 + 15644186520*q^7 + 206126773155*q^8"
1,31,"1 + 93*q + 4433*q^2 + 144243*q^3 + 3600743*q^4 + 73490057*q^5 + 1276379988*q^6 + 19389174378*q^7 + 262800920178*q^8"
1,32,"1 + 96*q + 4720*q^2 + 158304*q^3 + 4070648*q^4 + 85529632*q^5 + 1528427952*q^6 + 23876870624*q^7 + 332650446236*q^8"
1,33,"1 + 99*q + 5016*q^2 + 173250*q^3 + 4585086*q^4 + 99096690*q^5 + 1820618107*q^6 + 29226041625*q^7 + 418215094638*q^8"
1,34,"1 + 102*q + 5321*q^2 + 189108*q^3 + 5146784*q^4 + 114332072*q^5 + 2157905438*q^6 + 35570169708*q^7 + 522429680866*q^8"
1,35,"1 + 105*q + 5635*q^2 + 205905*q^3 + 5758550*q^4 + 131385016*q^5 + 2545689755*q^6 + 43058778995*q^7 + 648671748025*q^8"
1,36,"1 + 108*q + 5958*q^2 + 223668*q^3 + 6423273*q^4 + 150413400*q^5 + 2989841532*q^6 + 51858838512*q^7 + 800813405052*q^8"
1,37,"1 + 111*q + 6290*q^2 + 242424*q^3 + 7143923*q^4 + 171583985*q^5 + 3496728475*q^6 + 62156244759*q^7 + 983277585338*q^8"
1,38,"1 + 114*q + 6631*q^2 + 262200*q^3 + 7923551*q^4 + 195072658*q^5 + 4073242819*q^6 + 74157385928*q^7 + 1201098969978*q^8"
1,39,"1 + 117*q + 6981*q^2 + 283023*q^3 + 8765289*q^4 + 221064675*q^5 + 4726829354*q^6 + 88090789956*q^7 + 1459989826425*q^8"
1,40,"1 + 120*q + 7340*q^2 + 304920*q^3 + 9672350*q^4 + 249754904*q^5 + 5465514180*q^6 + 104208858600*q^7 + 1766411019885*q^8"
1,41,"1 + 123*q + 7708*q^2 + 327918*q^3 + 10648028*q^4 + 281348068*q^5 + 6297934191*q^6 + 122789689721*q^7 + 2127648461351*q^8"
1,42,"1 + 126*q + 8085*q^2 + 352044*q^3 + 11695698*q^4 + 316058988*q^5 + 7233367288*q^6 + 144138989964*q^7 + 2551895262735*q^8"
1,43,"1 + 129*q + 8471*q^2 + 377325*q^3 + 12818816*q^4 + 354112826*q^5 + 8281763321*q^6 + 168592080021*q^7 + 3048339876118*q^8"
1,44,"1 + 132*q + 8866*q^2 + 403788*q^3 + 14020919*q^4 + 395745328*q^5 + 9453775760*q^6 + 196515994664*q^7 + 3627260500699*q^8"
1,45,"1 + 135*q + 9270*q^2 + 431460*q^3 + 15305625*q^4 + 441203067*q^5 + 10760794095*q^6 + 228311679735*q^7 + 4300126047585*q^8"
1,46,"1 + 138*q + 9683*q^2 + 460368*q^3 + 16676633*q^4 + 490743686*q^5 + 12214976965*q^6 + 264416288280*q^7 + 5079703959125*q^8"
1,47,"1 + 141*q + 10105*q^2 + 490539*q^3 + 18137723*q^4 + 544636141*q^5 + 13829286016*q^6 + 305305578014*q^7 + 5980175186052*q^8"
1,48,"1 + 144*q + 10536*q^2 + 522000*q^3 + 19692756*q^4 + 603160944*q^5 + 15617520488*q^6 + 351496412304*q^7 + 7017256632258*q^8"
1,49,"1 + 147*q + 10976*q^2 + 554778*q^3 + 21345674*q^4 + 666610406*q^5 + 17594352531*q^6 + 403549366857*q^7 + 8208331383588*q^8"
1,50,"1 + 150*q + 11425*q^2 + 588900*q^3 + 23100500*q^4 + 735288880*q^5 + 19775363250*q^6 + 462071444300*q^7 + 9572587043600*q^8"
1,51,"1 + 153*q + 11883*q^2 + 624393*q^3 + 24961338*q^4 + 809513004*q^5 + 22177079479*q^6 + 527718898839*q^7 + 11131162505799*q^8"
1,52,"1 + 156*q + 12350*q^2 + 661284*q^3 + 26932373*q^4 + 889611944*q^5 + 24817011284*q^6 + 601200173184*q^7 + 12907303498414*q^8"
1,53,"1 + 159*q + 12826*q^2 + 699600*q^3 + 29017871*q^4 + 975927637*q^5 + 27713690195*q^6 + 683278949927*q^7 + 14926527244348*q^8"
